"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2020","FIRST OF JAN","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,570,000",""
"SURVEY","2020","FIRST OF JAN","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","358,000",""
"SURVEY","2020","FIRST OF JAN","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","2020","FIRST OF JAN","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","626,000",""
"SURVEY","2020","FIRST OF JAN","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","228,000",""
"SURVEY","2020","FIRST OF JAN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","199,000",""
"SURVEY","2020","FIRST OF JAN","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","310,000",""
"SURVEY","2020","FIRST OF JAN","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","724,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","705,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","6,800",""
"SURVEY","2019","FIRST OF JAN","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","215,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","935,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","630,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","792,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2019","FIRST OF JAN","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","914,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","499,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","75,500",""
"SURVEY","2019","FIRST OF JAN","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","506,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","405,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","204,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","930,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,529,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,017,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","459,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","11,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","50,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","108,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","370,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","477,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,059,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,448,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,941,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","242,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","9,500",""
"SURVEY","2019","FIRST OF JAN","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","480,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","367,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","975,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","307,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,150,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","535,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","225,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2019","FIRST OF JAN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","186,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,818,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","914,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,655,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","340,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","14,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","631,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","198,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","290,000",""
"SURVEY","2019","FIRST OF JAN","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","714,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","714,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","6,100",""
"SURVEY","2018","FIRST OF JAN","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","924,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","670,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","812,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2018","FIRST OF JAN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","886,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","485,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","510,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","397,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","208,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","950,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,504,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,033,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","473,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","46,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2018","FIRST OF JAN","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","102,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","365,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","501,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,086,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,497,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,910,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","238,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2018","FIRST OF JAN","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","483,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","370,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","964,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","296,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,088,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","536,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","215,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2018","FIRST OF JAN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","174,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,751,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","910,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,520,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","338,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","633,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","235,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","203,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","285,000",""
"SURVEY","2018","FIRST OF JAN","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","714,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","693,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,700",""
"SURVEY","2017","FIRST OF JAN","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","914,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","655,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","803,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2017","FIRST OF JAN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","908,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","497,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","73,600",""
"SURVEY","2017","FIRST OF JAN","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","500,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","387,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","210,000",""
"SURVEY","2017","FIRST OF JAN","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","965,000",""
