Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,300,
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"32,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HOWARD,61,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"24,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"15,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,PIKE,109,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"14,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"21,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"18,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"24,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"21,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"22,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,400,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"22,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,800,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"17,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"15,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"15,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"26,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"41,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"32,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"25,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"71,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,ALPINE,3,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"25,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SANTA BARBARA,83,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,VENTURA,111,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"15,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,DOUGLAS,35,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,EL PASO,41,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"20,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"22,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,PHILLIPS,95,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,EAST CENTRAL,60,YUMA,125,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,BOULDER,13,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,BROOMFIELD,14,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,JEFFERSON,59,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,LARIMER,69,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,LOGAN,75,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"22,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,SEDGWICK,115,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"47,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,CHAFFEE,15,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,CLEAR CREEK,19,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,EAGLE,37,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GILPIN,47,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GRAND,49,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GUNNISON,51,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,JACKSON,57,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,LAKE,65,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,200,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,MOFFAT,81,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"19,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,PARK,93,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,PITKIN,97,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,RIO BLANCO,103,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,ROUTT,107,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,SUMMIT,117,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,800,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,TELLER,119,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,ALAMOSA,3,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,CONEJOS,21,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"18,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,COSTILLA,23,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,MINERAL,79,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,RIO GRANDE,105,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,SAGUACHE,109,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"11,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,COLORADO,8,SOUTHEAST,90,BACA,9,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"21,500",
